brand,km_driven,fuel,owner,selling_price,brand_updated
Chevrolet,50000,Petrol,Second Owner,102000,Chevrolet
Mahindra,70000,Diesel,Second Owner,750000,Mahindra
Chevrolet,70000,Petrol,Third Owner,148000,Chevrolet
Maruti,50000,Petrol,First Owner,650000,Maruti
Volkswagen,40000,Petrol,First Owner,310000,Volkswagen
Hyundai,30000,Petrol,First Owner,480000,Hyundai
Maruti,15000,Petrol,First Owner,320000,Maruti
Honda,40000,Petrol,First Owner,750000,Honda
Nissan,40000,Petrol,First Owner,370000,Nissan
Maruti,60000,Petrol,Fourth & Above Owner,320000,Maruti
Maruti,67000,Petrol,First Owner,420000,Maruti
Maruti,60000,Petrol,Second Owner,240000,Maruti
Datsun,60000,Petrol,First Owner,220000,Datsun
Tata,30000,Petrol,First Owner,350000,Tata
Honda,40000,Diesel,First Owner,675000,Honda
Toyota,50000,Petrol,Second Owner,434999,Toyota
Honda,200000,Petrol,Third Owner,125000,Honda
Mahindra,14000,Petrol,Second Owner,400000,Mahindra
Chevrolet,70000,Diesel,First Owner,425000,Chevrolet
Maruti,94000,Diesel,Second Owner,311000,Maruti
Chevrolet,197000,Diesel,First Owner,509999,Chevrolet
Ford,79000,Diesel,Second Owner,530000,Ford
Skoda,120000,Diesel,Second Owner,210000,Skoda
Mahindra,30000,Diesel,First Owner,977000,Mahindra
Maruti,20000,Petrol,First Owner,440000,Maruti
Maruti,17000,Petrol,First Owner,440000,Maruti
Hyundai,20000,Petrol,First Owner,655000,Hyundai
Renault,60000,Petrol,First Owner,295000,Renault
Hyundai,20000,Petrol,First Owner,655000,Hyundai
Hyundai,70000,Petrol,Third Owner,65000,Hyundai
Tata,150000,Diesel,First Owner,1200000,Tata
Tata,35000,Diesel,First Owner,1251000,Tata
Tata,60000,Diesel,First Owner,200000,Tata
Hyundai,40000,Diesel,First Owner,750000,Hyundai
Maruti,60000,CNG,First Owner,400000,Maruti
Honda,57000,Petrol,First Owner,475000,Honda
Tata,120000,Diesel,Second Owner,110000,Tata
Renault,30000,Petrol,First Owner,350000,Renault
Maruti,175000,Diesel,First Owner,450000,Maruti
Tata,90000,Diesel,First Owner,150000,Tata
Tata,110000,Diesel,Second Owner,80000,Tata
Hyundai,35000,Petrol,Second Owner,430000,Hyundai
Toyota,81000,Diesel,First Owner,1450000,Toyota
Chevrolet,100000,Diesel,First Owner,360000,Chevrolet
Tata,60000,Diesel,First Owner,1445000,Tata
Honda,60000,Diesel,First Owner,670000,Honda
Mercedes-Benz,70000,Petrol,First Owner,2000000,Mercedes-Benz
Maruti,83000,Petrol,Second Owner,175000,Maruti
Honda,50000,Diesel,First Owner,440000,Honda
Hyundai,90000,Diesel,First Owner,254999,Hyundai
Datsun,65000,Petrol,First Owner,530000,Datsun
Mahindra,40000,Diesel,Second Owner,890000,Mahindra
Volkswagen,80000,Diesel,Second Owner,280000,Volkswagen
Maruti,35000,Petrol,First Owner,725000,Maruti
Mahindra,30000,Diesel,First Owner,700000,Mahindra
Maruti,70000,Petrol,First Owner,90000,Maruti
Hyundai,100000,Petrol,Second Owner,287000,Hyundai
Hyundai,55000,Petrol,First Owner,1380000,Hyundai
Toyota,80000,Diesel,Second Owner,750000,Toyota
Hyundai,40000,Petrol,First Owner,650000,Hyundai
Maruti,108916,Petrol,Second Owner,240000,Maruti
Hyundai,40000,Petrol,Second Owner,290000,Hyundai
Hyundai,80000,Petrol,First Owner,229999,Hyundai
Honda,50000,Diesel,Second Owner,1000000,Honda
Hyundai,90000,Petrol,Second Owner,200000,Hyundai
Maruti,70000,Petrol,Fourth & Above Owner,90000,Maruti
Hyundai,90000,Diesel,First Owner,330000,Hyundai
Maruti,70000,Diesel,First Owner,200000,Maruti
Mahindra,31000,Diesel,First Owner,420000,Mahindra
Maruti,120000,Diesel,Second Owner,260000,Maruti
Hyundai,40000,Petrol,First Owner,590000,Hyundai
Maruti,180000,Diesel,First Owner,545000,Maruti
Maruti,90000,Petrol,Second Owner,210000,Maruti
Honda,110000,Petrol,Second Owner,185000,Honda
Maruti,59000,Petrol,Second Owner,125000,Maruti
Hyundai,60000,Petrol,Second Owner,280000,Hyundai
Hyundai,89500,Petrol,First Owner,99000,Hyundai
Maruti,70000,Petrol,Second Owner,98000,Maruti
Tata,190000,Diesel,First Owner,100000,Tata
Mahindra,180000,Diesel,First Owner,250000,Mahindra
Toyota,150000,Diesel,Second Owner,750000,Toyota
Chevrolet,130000,Diesel,Second Owner,160000,Chevrolet
Hyundai,120000,Diesel,Second Owner,509999,Hyundai
Tata,80000,Diesel,Second Owner,95000,Tata
Hyundai,80000,Diesel,Second Owner,525000,Hyundai
Datsun,20000,Petrol,First Owner,278000,Datsun
Maruti,60000,Petrol,Second Owner,50000,Maruti
Volkswagen,120000,Diesel,Third Owner,254999,Volkswagen
Maruti,10000,Petrol,First Owner,675000,Maruti
Maruti,147000,Diesel,Second Owner,600000,Maruti
Maruti,51000,Diesel,First Owner,950000,Maruti
Honda,60000,Petrol,Third Owner,229999,Honda
Toyota,220000,Diesel,First Owner,600000,Toyota
Maruti,20000,Petrol,First Owner,330000,Maruti
Maruti,40000,Petrol,First Owner,350000,Maruti
Volkswagen,35000,Petrol,First Owner,560000,Volkswagen
Maruti,30000,Petrol,First Owner,440000,Maruti
Maruti,90000,Petrol,Second Owner,220000,Maruti
Maruti,110000,Diesel,Second Owner,750000,Maruti
Mahindra,140000,Diesel,First Owner,800000,Mahindra
Tata,104000,Diesel,Second Owner,59259,Tata
Maruti,9000,Petrol,First Owner,740000,Maruti
Maruti,19000,Petrol,Second Owner,570000,Maruti
Maruti,20000,Petrol,First Owner,430000,Maruti
Maruti,70000,Diesel,First Owner,800000,Maruti
Hyundai,53000,Diesel,First Owner,450000,Hyundai
Maruti,105000,Diesel,Second Owner,420000,Maruti
Mahindra,16000,Diesel,First Owner,750000,Mahindra
Maruti,7200,Petrol,First Owner,780000,Maruti
Volkswagen,77000,Diesel,Second Owner,320000,Volkswagen
Mahindra,40000,Diesel,First Owner,690000,Mahindra
Maruti,70000,Diesel,Second Owner,375000,Maruti
Ford,50000,Petrol,First Owner,620000,Ford
Hyundai,85000,LPG,First Owner,300000,Hyundai
Maruti,58000,Petrol,Second Owner,370000,Maruti
Mahindra,85000,Diesel,First Owner,770000,Mahindra
Hyundai,65000,Petrol,First Owner,500000,Hyundai
Mahindra,120000,Diesel,First Owner,450000,Mahindra
Hyundai,50000,Petrol,Second Owner,195000,Hyundai
Maruti,30000,Petrol,First Owner,472000,Maruti
Maruti,58000,Petrol,Second Owner,250000,Maruti
Chevrolet,70000,Diesel,Second Owner,165000,Chevrolet
Tata,110000,Diesel,Second Owner,525000,Tata
Maruti,65000,Petrol,Third Owner,145000,Maruti
Tata,100000,Diesel,First Owner,325000,Tata
Mahindra,60000,Diesel,Second Owner,660000,Mahindra
Ford,90000,Diesel,Second Owner,310000,Ford
Mahindra,200000,Diesel,First Owner,250000,Mahindra
Ford,100000,Diesel,Second Owner,330000,Ford
Ford,80000,Diesel,Second Owner,250000,Ford
Mahindra,60000,Diesel,First Owner,650000,Mahindra
Maruti,40000,Petrol,First Owner,305000,Maruti
Maruti,50000,Diesel,First Owner,600000,Maruti
Maruti,110000,Petrol,First Owner,280000,Maruti
Tata,50000,Diesel,Second Owner,153000,Tata
Mahindra,30000,Diesel,First Owner,700000,Mahindra
Renault,40000,Petrol,First Owner,325000,Renault
Maruti,40000,Petrol,First Owner,305000,Maruti
Maruti,70000,Petrol,Second Owner,155000,Maruti
Maruti,80000,Petrol,Third Owner,235000,Maruti
Tata,100000,Diesel,Fourth & Above Owner,60000,Tata
Maruti,15000,Petrol,First Owner,500000,Maruti
Mahindra,150000,Diesel,Second Owner,120000,Mahindra
Maruti,63000,Petrol,Third Owner,155000,Maruti
Skoda,88000,Diesel,First Owner,675000,Skoda
Toyota,80000,Diesel,First Owner,950000,Toyota
Mahindra,59865,Diesel,First Owner,1051000,Mahindra
Volkswagen,60000,Diesel,First Owner,591000,Volkswagen
Hyundai,72000,Diesel,First Owner,585000,Hyundai
Honda,68140,Petrol,First Owner,1025000,Honda
Maruti,53190,Diesel,First Owner,450000,Maruti
Hyundai,70100,Diesel,First Owner,484999,Hyundai
Honda,47725,Diesel,First Owner,650000,Honda
Maruti,70195,Diesel,Second Owner,434999,Maruti
Ford,77395,Diesel,Second Owner,195000,Ford
Mahindra,17000,Diesel,First Owner,1000000,Mahindra
Hyundai,64000,Diesel,First Owner,650000,Hyundai
Chevrolet,74321,Diesel,First Owner,190000,Chevrolet
Maruti,80235,Diesel,Second Owner,409999,Maruti
Hyundai,77150,Diesel,First Owner,1050000,Hyundai
Volkswagen,69000,Diesel,First Owner,651000,Volkswagen
Maruti,57000,Diesel,First Owner,650000,Maruti
Skoda,89000,Diesel,First Owner,750000,Skoda
Volkswagen,61100,Diesel,First Owner,799000,Volkswagen
Skoda,116000,Diesel,First Owner,355000,Skoda
Hyundai,80000,Diesel,First Owner,600000,Hyundai
Maruti,26000,Diesel,First Owner,685000,Maruti
Maruti,100000,Diesel,First Owner,509999,Maruti
Maruti,82300,CNG,Second Owner,150000,Maruti
Maruti,82050,Diesel,First Owner,650000,Maruti
Toyota,74500,Diesel,First Owner,400000,Toyota
Mahindra,120000,Diesel,Second Owner,675000,Mahindra
Renault,30000,Petrol,First Owner,319000,Renault
Honda,6000,Petrol,First Owner,640000,Honda
Hyundai,30000,Petrol,First Owner,650000,Hyundai
Maruti,70000,Diesel,First Owner,650000,Maruti
Maruti,70000,CNG,Second Owner,155000,Maruti
Maruti,70000,Diesel,First Owner,650000,Maruti
Maruti,120000,Diesel,First Owner,175000,Maruti
Hyundai,76000,Diesel,Third Owner,375000,Hyundai
Hyundai,80000,Diesel,Second Owner,430000,Hyundai
Tata,110000,Diesel,Second Owner,65000,Tata
Hyundai,70000,Petrol,Third Owner,150000,Hyundai
Hyundai,13000,Petrol,First Owner,620000,Hyundai
Ford,60000,Petrol,Second Owner,250000,Ford
Maruti,165000,Diesel,First Owner,275000,Maruti
Chevrolet,120000,Diesel,Second Owner,454000,Chevrolet
Mahindra,30000,Diesel,Second Owner,600000,Mahindra
Volkswagen,100000,Diesel,Second Owner,400000,Volkswagen
Mahindra,187000,Diesel,Second Owner,180000,Mahindra
Maruti,70000,Diesel,First Owner,750000,Maruti
Maruti,40000,Petrol,First Owner,500000,Maruti
Audi,22000,Diesel,First Owner,2825000,Audi
Honda,5500,Diesel,First Owner,2125000,Honda
BMW,18000,Diesel,First Owner,3350000,BMW
Honda,1500,Petrol,First Owner,840000,Honda
Honda,46000,Diesel,First Owner,1000000,Honda
Maruti,24400,Diesel,First Owner,740000,Maruti
Volkswagen,29899,Diesel,First Owner,1290000,Volkswagen
Toyota,20000,Diesel,First Owner,1800000,Toyota
Hyundai,2000,Petrol,First Owner,775000,Hyundai
Renault,34000,Diesel,First Owner,695000,Renault
Hyundai,31000,Petrol,First Owner,730000,Hyundai
Chevrolet,46000,Diesel,Second Owner,1295000,Chevrolet
Isuzu,121000,Diesel,First Owner,1160000,Others
Mercedes-Benz,60000,Diesel,First Owner,3300000,Mercedes-Benz
Hyundai,7000,Petrol,First Owner,540000,Hyundai
Maruti,10000,Petrol,First Owner,434999,Maruti
Mercedes-Benz,6000,Diesel,First Owner,4600000,Mercedes-Benz
Force,20000,Diesel,First Owner,910000,Others
Hyundai,59235,Diesel,First Owner,850000,Hyundai
BMW,21000,Diesel,First Owner,5800000,BMW
Honda,48000,Diesel,First Owner,520000,Honda
Mahindra,114000,Diesel,First Owner,650000,Mahindra
Maruti,120000,Diesel,Second Owner,430000,Maruti
Hyundai,144000,Diesel,First Owner,360000,Hyundai
Hyundai,144000,Diesel,First Owner,350000,Hyundai
Maruti,190000,Diesel,First Owner,791000,Maruti
Toyota,190000,Diesel,Second Owner,950000,Toyota
Maruti,20000,Diesel,First Owner,690000,Maruti
Hyundai,40000,Diesel,Second Owner,860000,Hyundai
Maruti,100000,Diesel,First Owner,371000,Maruti
Tata,60000,Diesel,Second Owner,45000,Tata
Ford,201000,Diesel,First Owner,55000,Ford
Volkswagen,110000,Diesel,First Owner,240000,Volkswagen
Maruti,77215,Diesel,Second Owner,495000,Maruti
Maruti,50000,Petrol,First Owner,170000,Maruti
Honda,48228,Petrol,First Owner,671000,Honda
Maruti,58559,Diesel,First Owner,693000,Maruti
Maruti,72179,Diesel,First Owner,352000,Maruti
Honda,50856,Diesel,First Owner,802999,Honda
Honda,18300,Petrol,First Owner,890000,Honda
Maruti,59292,Diesel,First Owner,495000,Maruti
Maruti,10000,Petrol,First Owner,545000,Maruti
Maruti,21147,Petrol,First Owner,775000,Maruti
Honda,69000,Diesel,First Owner,925000,Honda
Mahindra,10000,Diesel,First Owner,1450000,Mahindra
Maruti,16000,Diesel,First Owner,790000,Maruti
Toyota,36000,Diesel,First Owner,1789999,Toyota
Maruti,37000,Petrol,First Owner,620000,Maruti
Maruti,61173,Diesel,First Owner,375000,Maruti
Maruti,77321,Diesel,First Owner,595000,Maruti
Audi,30000,Diesel,First Owner,2450000,Audi
Mahindra,75000,Diesel,First Owner,850000,Mahindra
Maruti,51000,Petrol,First Owner,750000,Maruti
Maruti,17000,Petrol,First Owner,775000,Maruti
Maruti,100000,Diesel,Second Owner,260000,Maruti
Audi,35000,Diesel,Second Owner,2000000,Audi
Hyundai,10000,Petrol,First Owner,300000,Hyundai
Mahindra,91567,Diesel,Third Owner,1300000,Mahindra
Maruti,50000,Petrol,First Owner,380000,Maruti
Hyundai,60000,Petrol,First Owner,480000,Hyundai
Maruti,35000,Petrol,Second Owner,240000,Maruti
Hyundai,33400,Petrol,First Owner,500000,Hyundai
Maruti,36000,Petrol,First Owner,420000,Maruti
Ford,180000,Diesel,Second Owner,130000,Ford
Maruti,80000,Petrol,First Owner,110000,Maruti
Maruti,120000,Petrol,Second Owner,120000,Maruti
Maruti,80000,Diesel,First Owner,700000,Maruti
Maruti,120000,Diesel,First Owner,550000,Maruti
Tata,110000,Diesel,Second Owner,190000,Tata
Toyota,70000,Diesel,First Owner,665000,Toyota
Mahindra,120000,Diesel,Second Owner,445000,Mahindra
Hyundai,92686,Diesel,Second Owner,340000,Hyundai
Hyundai,180000,Diesel,First Owner,330000,Hyundai
Tata,80000,Diesel,First Owner,270000,Tata
Mahindra,70000,Diesel,First Owner,1044999,Mahindra
Maruti,117000,Diesel,First Owner,279000,Maruti
Ford,15000,Petrol,First Owner,620000,Ford
Skoda,100000,Diesel,Second Owner,250000,Skoda
Hyundai,83000,Petrol,First Owner,475000,Hyundai
Chevrolet,67600,Diesel,First Owner,750000,Chevrolet
Mitsubishi,160000,Diesel,Second Owner,1250000,Mitsubishi
Hyundai,80000,Petrol,Second Owner,250000,Hyundai
Honda,100000,Diesel,First Owner,445000,Honda
Volkswagen,100000,Diesel,First Owner,400000,Volkswagen
Hyundai,90000,Diesel,Second Owner,350000,Hyundai
Skoda,140000,Diesel,First Owner,295000,Skoda
Maruti,25000,Petrol,First Owner,600000,Maruti
Toyota,20000,Diesel,First Owner,1650000,Toyota
Maruti,30000,Petrol,First Owner,100000,Maruti
Ford,13000,Petrol,First Owner,690000,Ford
Hyundai,42000,Petrol,First Owner,710000,Hyundai
Hyundai,10000,Petrol,Second Owner,350000,Hyundai
Maruti,13000,Petrol,First Owner,220000,Maruti
Renault,6500,Petrol,First Owner,700000,Renault
Hyundai,49500,Petrol,Second Owner,198000,Hyundai
Hyundai,50000,Diesel,First Owner,350000,Hyundai
Tata,175000,Diesel,Second Owner,210000,Tata
Tata,175000,Diesel,Second Owner,210000,Tata
Hyundai,120000,Petrol,Third Owner,70000,Hyundai
Maruti,110000,Diesel,Third Owner,375000,Maruti
Maruti,112048,Petrol,Second Owner,380000,Maruti
Honda,98000,Petrol,Third Owner,360000,Honda
Mahindra,41000,Diesel,First Owner,944999,Mahindra
Chevrolet,120000,Diesel,First Owner,620000,Chevrolet
Toyota,116000,Diesel,First Owner,780000,Toyota
Maruti,1000,Petrol,First Owner,445000,Maruti
Hyundai,15000,Petrol,First Owner,575000,Hyundai
Maruti,5000,Diesel,First Owner,975000,Maruti
Tata,3500,Petrol,First Owner,450000,Tata
Maruti,91000,Petrol,Second Owner,198000,Maruti
Ford,56000,Diesel,First Owner,495000,Ford
Toyota,215000,Diesel,First Owner,830000,Toyota
Mahindra,40000,Diesel,First Owner,800000,Mahindra
Maruti,70000,Diesel,Third Owner,300000,Maruti
Maruti,120000,Diesel,Second Owner,300000,Maruti
Mahindra,120000,Diesel,Second Owner,200000,Mahindra
Honda,30400,Petrol,First Owner,480000,Honda
Honda,24000,Diesel,First Owner,950000,Honda
Honda,30646,Petrol,First Owner,840000,Honda
Hyundai,15000,Diesel,First Owner,800000,Hyundai
Volkswagen,50000,Diesel,First Owner,750000,Volkswagen
Hyundai,34000,Petrol,First Owner,254999,Hyundai
Maruti,54000,Diesel,Second Owner,725000,Maruti
Mercedes-Benz,40000,Diesel,Second Owner,1859000,Mercedes-Benz
Chevrolet,120000,Petrol,First Owner,145000,Chevrolet
Tata,15000,Petrol,First Owner,750000,Tata
Volkswagen,50000,Diesel,First Owner,655000,Volkswagen
Ford,84000,Diesel,Second Owner,210000,Ford
Honda,50000,Petrol,First Owner,450000,Honda
Hyundai,25000,Petrol,Fourth & Above Owner,466000,Hyundai
Ford,14681,Diesel,First Owner,624000,Ford
Ford,52000,Diesel,First Owner,580000,Ford
Hyundai,18500,Petrol,First Owner,430000,Hyundai
Tata,50000,Diesel,First Owner,155000,Tata
Datsun,35000,Petrol,First Owner,240000,Datsun
Toyota,15500,Petrol,First Owner,540000,Toyota
Tata,120000,Diesel,First Owner,250000,Tata
Tata,60000,Diesel,First Owner,260000,Tata
Mahindra,80000,Diesel,Second Owner,550000,Mahindra
Ford,43011,Petrol,First Owner,550000,Ford
Renault,136000,Diesel,First Owner,600000,Renault
Ford,15000,Diesel,First Owner,550000,Ford
Mahindra,110000,Diesel,Second Owner,370000,Mahindra
Hyundai,100000,Petrol,Second Owner,250000,Hyundai
Maruti,70000,Petrol,Fourth & Above Owner,125000,Maruti
Tata,110000,Diesel,First Owner,200000,Tata
Honda,127991,Diesel,First Owner,675000,Honda
Mitsubishi,198000,Diesel,Second Owner,150000,Mitsubishi
Tata,65000,Petrol,First Owner,290000,Tata
Maruti,90000,Petrol,Third Owner,95000,Maruti
Maruti,20000,Diesel,First Owner,889000,Maruti
Volkswagen,60000,Petrol,First Owner,400000,Volkswagen
Renault,13120,Petrol,First Owner,390000,Renault
Jeep,87500,Diesel,First Owner,1550000,Jeep
Hyundai,125000,Diesel,First Owner,600000,Hyundai
Hyundai,25000,Petrol,First Owner,800000,Hyundai
Maruti,120000,Diesel,Third Owner,600000,Maruti
Hyundai,35000,Petrol,First Owner,795000,Hyundai
Hyundai,25000,Diesel,First Owner,735000,Hyundai
Skoda,120000,Diesel,Third Owner,250000,Skoda
Renault,25000,Petrol,First Owner,400000,Renault
Hyundai,79000,Diesel,Second Owner,130000,Hyundai
Renault,125000,Diesel,First Owner,600000,Renault
Mahindra,140000,Diesel,First Owner,395000,Mahindra
Hyundai,80000,Diesel,First Owner,720000,Hyundai
Honda,110000,Petrol,Third Owner,450000,Honda
Ford,25000,Petrol,First Owner,700000,Ford
Honda,46000,Diesel,First Owner,1000000,Honda
Hyundai,1000,Petrol,First Owner,500000,Hyundai
Maruti,60000,Petrol,Second Owner,125000,Maruti
Renault,80000,Diesel,First Owner,690000,Renault
Jeep,120000,Diesel,First Owner,1550000,Jeep
Tata,110000,Petrol,Second Owner,170000,Tata
Fiat,110000,Diesel,Third Owner,275000,Fiat
Toyota,200000,Diesel,Third Owner,500000,Toyota
Volkswagen,80000,Diesel,Second Owner,950000,Volkswagen
Maruti,24000,Diesel,First Owner,802999,Maruti
Maruti,150000,Diesel,First Owner,470000,Maruti
Renault,60000,Petrol,First Owner,300000,Renault
Renault,116000,Diesel,First Owner,600000,Renault
Ford,104300,Diesel,First Owner,275000,Ford
Mahindra,30000,Diesel,First Owner,700000,Mahindra
Mercedes-Benz,33000,Diesel,First Owner,3250000,Mercedes-Benz
Volkswagen,25000,Diesel,First Owner,800000,Volkswagen
Audi,60000,Diesel,First Owner,2200000,Audi
Hyundai,121000,Diesel,Second Owner,245000,Hyundai
Hyundai,120000,Diesel,Second Owner,310000,Hyundai
Hyundai,120000,Diesel,Second Owner,245000,Hyundai
Volkswagen,110000,Petrol,First Owner,450000,Volkswagen
Volkswagen,84000,Diesel,Second Owner,850000,Volkswagen
Honda,120000,Petrol,Third Owner,325000,Honda
Maruti,100000,Diesel,Third Owner,409999,Maruti
Volvo,50000,Diesel,First Owner,5500000,Volvo
Hyundai,73500,Diesel,First Owner,1000000,Hyundai
Hyundai,34000,Diesel,Second Owner,590000,Hyundai
Nissan,23000,Diesel,First Owner,1200000,Nissan
Ford,163000,Diesel,Third Owner,175000,Ford
Chevrolet,119000,Diesel,Second Owner,300000,Chevrolet
Toyota,50000,Diesel,First Owner,2175000,Toyota
Honda,10500,Diesel,First Owner,1110000,Honda
Mitsubishi,280000,Diesel,Second Owner,150000,Mitsubishi
Volkswagen,155000,Diesel,Second Owner,325000,Volkswagen
Ford,163000,Diesel,First Owner,325000,Ford
Honda,75000,Petrol,First Owner,280000,Honda
Maruti,56000,Petrol,Third Owner,160000,Maruti
Honda,80000,Diesel,First Owner,765000,Honda
Honda,120000,Diesel,Second Owner,640000,Honda
Tata,120000,Diesel,Third Owner,65000,Tata
Skoda,175000,Diesel,Second Owner,195000,Skoda
Maruti,15000,Petrol,First Owner,295000,Maruti
Maruti,100000,Diesel,Second Owner,625000,Maruti
Maruti,80000,Petrol,Second Owner,160000,Maruti
Maruti,84000,Petrol,Second Owner,330000,Maruti
Ford,50000,Petrol,Second Owner,180000,Ford
Fiat,50000,Petrol,Second Owner,70000,Fiat
Maruti,35000,Petrol,Second Owner,150000,Maruti
Hyundai,30000,Petrol,First Owner,300000,Hyundai
Hyundai,2388,Petrol,First Owner,730000,Hyundai
Maruti,16200,Diesel,First Owner,650000,Maruti
Maruti,10000,CNG,Second Owner,330000,Maruti
Maruti,15000,Petrol,First Owner,366000,Maruti
Hyundai,5000,Petrol,First Owner,1149000,Hyundai
Datsun,42000,Petrol,First Owner,150000,Datsun
Hyundai,120000,Petrol,Second Owner,187000,Hyundai
Tata,60000,Diesel,Second Owner,425000,Tata
Maruti,76000,Petrol,First Owner,150000,Maruti
Ford,15000,Petrol,First Owner,620000,Ford
Skoda,100000,Diesel,Second Owner,250000,Skoda
Hyundai,83000,Petrol,First Owner,475000,Hyundai
Chevrolet,67600,Diesel,First Owner,750000,Chevrolet
Mitsubishi,160000,Diesel,Second Owner,1250000,Mitsubishi
Hyundai,80000,Petrol,Second Owner,250000,Hyundai
Honda,100000,Diesel,First Owner,445000,Honda
Volkswagen,100000,Diesel,First Owner,400000,Volkswagen
Hyundai,90000,Diesel,Second Owner,350000,Hyundai
Skoda,140000,Diesel,First Owner,295000,Skoda
Maruti,25000,Petrol,First Owner,600000,Maruti
Toyota,20000,Diesel,First Owner,1650000,Toyota
Maruti,30000,Petrol,First Owner,100000,Maruti
Ford,13000,Petrol,First Owner,690000,Ford
Hyundai,42000,Petrol,First Owner,710000,Hyundai
Hyundai,10000,Petrol,Second Owner,350000,Hyundai
